Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Salesperson,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Cost
114,CA-2015-115259,25/08/2015,27/08/2015,Second Class,RC-19960,Pete Kriz,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.10,26.0624
115,CA-2015-115259,25/08/2015,27/08/2015,Second Class,RC-19960,Pete Kriz,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,3.068
116,CA-2015-115259,25/08/2015,27/08/2015,Second Class,RC-19960,Pete Kriz,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.98,15.5844
117,CA-2015-115259,25/08/2015,27/08/2015,Second Class,RC-19960,Pete Kriz,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.46,84.8016
118,CA-2016-110457,02/03/2016,06/03/2016,Standard Class,DK-13090,Pete Kriz,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,511.8945
119,US-2016-136476,05/04/2016,10/04/2016,Standard Class,GG-14650,Pete Kriz,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.79,102.5661
120,CA-2017-103730,12/06/2017,15/06/2017,First Class,SC-20725,Claire Gute,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,30.576
121,CA-2017-103730,12/06/2017,15/06/2017,First Class,SC-20725,Claire Gute,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,20.046
122,CA-2017-103730,12/06/2017,15/06/2017,First Class,SC-20725,Claire Gute,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,147.264
123,CA-2017-103730,12/06/2017,15/06/2017,First Class,SC-20725,Claire Gute,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,74.763
124,CA-2017-103730,12/06/2017,15/06/2017,First Class,SC-20725,Claire Gute,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,44.226
125,US-2015-152030,26/12/2015,28/12/2015,Second Class,AD-10180,Claire Gute,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.56,390.3627
126,US-2015-134614,20/09/2015,25/09/2015,Standard Class,PF-19165,Claire Gute,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.70,401.505
127,US-2018-107272,05/11/2018,12/11/2018,Standard Class,TS-21610,Claire Gute,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,1.5522
128,US-2018-107272,05/11/2018,12/11/2018,Standard Class,TS-21610,Claire Gute,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,158.5948
129,US-2017-125969,06/11/2017,10/11/2017,Second Class,LS-16975,Claire Gute,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.42,52.9256
130,US-2017-125969,06/11/2017,10/11/2017,Second Class,LS-16975,Claire Gute,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,155.064
131,US-2018-164147,02/02/2018,05/02/2018,First Class,DW-13585,Claire Gute,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,38.9805
132,US-2018-164147,02/02/2018,05/02/2018,First Class,DW-13585,Claire Gute,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.30,50.8976
133,US-2018-164147,02/02/2018,05/02/2018,First Class,DW-13585,Claire Gute,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.46,13.9464
134,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Claire Gute,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,13.026
135,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Claire Gute,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,23.036
136,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Claire Gute,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,7.488
137,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Claire Gute,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2.613
138,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Claire Gute,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.18,49.5144
139,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Claire Gute,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,42.822
140,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Claire Gute,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,28.028
141,CA-2017-110366,05/09/2017,07/09/2017,Second Class,JD-15895,Claire Gute,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.80,53.82
142,CA-2018-106180,18/09/2018,23/09/2018,Standard Class,SH-19975,Pete Kriz,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,5.733
143,CA-2018-106180,18/09/2018,23/09/2018,Standard Class,SH-19975,Pete Kriz,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,7.059
144,CA-2018-106180,18/09/2018,23/09/2018,Standard Class,SH-19975,Pete Kriz,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.70,93.405
145,CA-2018-155376,22/12/2018,27/12/2018,Standard Class,SG-20080,Pete Kriz,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,545.6295
146,CA-2016-110744,07/09/2016,12/09/2016,Standard Class,HA-14920,Pete Kriz,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,436.7545
147,CA-2015-110072,22/10/2015,28/10/2015,Standard Class,MG-17680,Pete Kriz,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.89,61.0272
148,CA-2017-114489,05/12/2017,09/12/2017,Standard Class,JE-16165,Pete Kriz,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,249.8925
149,CA-2017-114489,05/12/2017,09/12/2017,Standard Class,JE-16165,Pete Kriz,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,97.4805
150,CA-2017-114489,05/12/2017,09/12/2017,Standard Class,JE-16165,Pete Kriz,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,1268.696
151,CA-2017-114489,05/12/2017,09/12/2017,Standard Class,JE-16165,Pete Kriz,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,111.5075
152,CA-2017-158834,13/03/2017,16/03/2017,First Class,TW-21025,Pete Kriz,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,102.648
153,CA-2017-158834,13/03/2017,16/03/2017,First Class,TW-21025,Pete Kriz,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.18,132.0696
154,CA-2016-124919,31/05/2016,02/06/2016,First Class,SP-20650,Pete Kriz,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,37.947
155,CA-2016-124919,31/05/2016,02/06/2016,First Class,SP-20650,Pete Kriz,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,68.588
156,CA-2016-124919,31/05/2016,02/06/2016,First Class,SP-20650,Pete Kriz,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,52.572
157,CA-2016-118948,28/05/2016,03/06/2016,Standard Class,NK-18490,Pete Kriz,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,4.3095
158,CA-2015-104269,01/03/2015,06/03/2015,Second Class,DB-13060,Pete Kriz,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.57,297.4192
159,CA-2017-114104,20/11/2017,24/11/2017,Standard Class,NP-18670,Pete Kriz,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,9.503
160,CA-2017-114104,20/11/2017,24/11/2017,Standard Class,NP-18670,Pete Kriz,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,614.2045
161,CA-2017-162733,11/05/2017,12/05/2017,First Class,TT-21070,Pete Kriz,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,3.887
162,CA-2016-119697,28/12/2016,31/12/2016,Second Class,EM-13960,Pete Kriz,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38,35.3496
163,CA-2017-154508,16/11/2017,20/11/2017,Standard Class,RD-19900,Pete Kriz,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.40,18.46
164,CA-2017-113817,07/11/2017,11/11/2017,Standard Class,MJ-17740,Pete Kriz,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,17.992
165,CA-2015-139892,08/09/2015,12/09/2015,Standard Class,BM-11140,Patrick O'Donnell,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.94,6.4584
166,CA-2015-139892,08/09/2015,12/09/2015,Standard Class,BM-11140,Patrick O'Donnell,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.95,5303.9688
167,CA-2015-139892,08/09/2015,12/09/2015,Standard Class,BM-11140,Patrick O'Donnell,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.93,179.3532
168,CA-2015-139892,08/09/2015,12/09/2015,Standard Class,BM-11140,Patrick O'Donnell,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,1131.039
169,CA-2015-139892,08/09/2015,12/09/2015,Standard Class,BM-11140,Patrick O'Donnell,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.06,20.8416
170,CA-2015-139892,08/09/2015,12/09/2015,Standard Class,BM-11140,Patrick O'Donnell,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,115.687
171,CA-2015-139892,08/09/2015,12/09/2015,Standard Class,BM-11140,Patrick O'Donnell,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.98,93.5844
172,CA-2015-118962,05/08/2015,09/08/2015,Standard Class,CS-12130,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,13.611
173,CA-2015-118962,05/08/2015,09/08/2015,Standard Class,CS-12130,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,72.124
174,CA-2015-118962,05/08/2015,09/08/2015,Standard Class,CS-12130,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14,221.0936
175,US-2015-100853,14/09/2015,19/09/2015,Standard Class,JB-15400,Patrick O'Donnell,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.45,34.0912
176,US-2015-100853,14/09/2015,19/09/2015,Standard Class,JB-15400,Patrick O'Donnell,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,13.104
177,US-2018-152366,21/04/2018,25/04/2018,Second Class,SJ-20500,Patrick O'Donnell,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,63.2216
178,US-2016-101511,21/11/2016,23/11/2016,Second Class,JE-15745,Patrick O'Donnell,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.80,257.9213
179,US-2016-101511,21/11/2016,23/11/2016,Second Class,JE-15745,Patrick O'Donnell,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,10.322
180,CA-2016-137225,15/12/2016,19/12/2016,Standard Class,JK-15640,Patrick O'Donnell,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,2.132
181,CA-2015-166191,05/12/2015,09/12/2015,Second Class,DK-13150,Patrick O'Donnell,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82,16.1304
182,CA-2015-166191,05/12/2015,09/12/2015,Second Class,DK-13150,Patrick O'Donnell,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.74,265.6836
183,CA-2015-158274,19/11/2015,24/11/2015,Second Class,RM-19675,Patrick O'Donnell,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,327.574
184,CA-2015-158274,19/11/2015,24/11/2015,Second Class,RM-19675,Patrick O'Donnell,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,97.4675
185,CA-2015-158274,19/11/2015,24/11/2015,Second Class,RM-19675,Patrick O'Donnell,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.00,18.85
186,CA-2017-105018,28/11/2017,02/12/2017,Standard Class,SK-19990,Patrick O'Donnell,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,4.654
187,CA-2015-123260,26/08/2015,30/08/2015,Standard Class,FM-14290,Patrick O'Donnell,Home Office,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.80,114.92
188,CA-2017-157000,16/07/2017,22/07/2017,Standard Class,AM-10360,Patrick O'Donnell,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.22,24.1956
189,CA-2017-157000,16/07/2017,22/07/2017,Standard Class,AM-10360,Patrick O'Donnell,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.02,13.0104
190,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Patrick O'Donnell,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.14,584.4384
191,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Patrick O'Donnell,Home Office,United States,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,46.644
192,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Patrick O'Donnell,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,33.696
193,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Patrick O'Donnell,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.35,407.1288
194,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Patrick O'Donnell,Home Office,United States,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.90,12.935
195,CA-2016-131457,31/10/2016,06/11/2016,Standard Class,MZ-17515,Patrick O'Donnell,Corporate,United States,Redlands,California,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,9.282
196,CA-2015-140004,21/03/2015,25/03/2015,Standard Class,CB-12025,Patrick O'Donnell,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41,4.8152
197,CA-2015-140004,21/03/2015,25/03/2015,Standard Class,CB-12025,Patrick O'Donnell,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.05,3.9312
198,CA-2018-107720,06/11/2018,13/11/2018,Standard Class,VM-21685,Patrick O'Donnell,Home Office,United States,Westfield,New Jersey,7090,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,30.069
199,US-2018-124303,06/07/2018,13/07/2018,Standard Class,FH-14365,Patrick O'Donnell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.95,1.9149
